Academic Year,Term,Subject,Course No.,Course Title,Instructor,GPA,A (%),A- (%),B+ (%),B (%),B- (%),C+ (%),C (%),C- (%),D+ (%),D (%),D- (%),F (%),Withdraws,Graded Enrollment,CRN,Credits
"2025-26","Summer I","HD","2336","Principles of Human Services","Srinivasan","3.66","69.2","0","15.4","0","7.7","7.7","0","0","0","0","0","0","0","13","62325","  3"
"2025-26","Summer I","HD","4964","Field Study","Henderson","3.77","78.1","9.4","0","6.3","3.1","0","3.1","0","0","0","0","0","0","32","62331","  3"
"2025-26","Summer I","HD","5964","Practicum","Case Pease","3.81","71.4","14.3","0","14.3","0","0","0","0","0","0","0","0","0","7","62340","  1"
"2025-26","Summer I","HIST","1115","History of the United States","Minor","3.02","28.6","19.1","14.3","19","4.8","0","0","0","0","0","0","14.3","0","21","62347","  3"
"2025-26","Summer I","HIST","1116","History of the United States","McKagen","3.49","64.3","21.4","0","0","0","0","0","7.1","0","0","0","7.1","1","14","62348","  3"
"2025-26","Summer I","HIST","1215","Intro to World History","Nurani","3.71","58.3","25","0","0","16.7","0","0","0","0","0","0","0","0","12","62349","  3"
"2025-26","Summer I","HIST","2054","Engineering Cultures","Nazemi","3.23","50","33.3","0","0","0","0","0","0","0","0","0","16.7","0","6","62351","  3"
"2025-26","Summer I","HIST","2604","Intro Data in Social Context","Davitt","3.94","80","20","0","0","0","0","0","0","0","0","0","0","0","10","62352","  3"
"2025-26","Summer I","HIST","2604","Intro Data in Social Context","Steinhauer","3.8","80","10","0","0","0","10","0","0","0","0","0","0","0","10","62353","  3"
"2025-26","Summer I","HIST","3124","Murder in American History","Branum","3.84","76.2","9.5","9.5","0","4.8","0","0","0","0","0","0","0","0","21","64219","  3"
"2025-26","Summer I","HIST","3544","World War II","Douglas","3.06","35.7","14.3","7.1","14.3","14.3","0","0","0","0","0","7.1","7.1","0","14","64221","  3"
"2025-26","Summer I","HNFE","1004","Foods, Nutrition And Exercise","Gaines","3.53","54.8","3.2","9.7","22.6","3.2","0","6.5","0","0","0","0","0","0","31","62376","  3"
"2025-26","Summer I","HNFE","1804","Principles of Sport Science","Williams","3.91","81.8","9.1","9.1","0","0","0","0","0","0","0","0","0","0","11","62378","  3"
"2025-26","Summer I","HNFE","1804","Principles of Sport Science","Williams","3.86","80","0","20","0","0","0","0","0","0","0","0","0","0","5","64438","  3"
"2025-26","Summer I","HNFE","2204","Medical Terminology","Eaton","3.95","92.9","0","7.1","0","0","0","0","0","0","0","0","0","0","28","62379","  3"
